  SP99  PI-N S11      7/12/99     Sr=1-eta**2
     WCM       Del   Err    Sr    Err      Trl   Tim      Sgt    Sgr
  1900.00   189.08  0.00   0.983  0.000   0.020 0.439     4.26   2.39
  1910.00   189.43  0.00   0.984  0.000   0.020 0.441     4.20   2.35
  1920.00   189.72  0.00   0.985  0.000   0.020 0.443     4.15   2.31
  1930.00   189.95  0.00   0.986  0.000   0.020 0.445     4.10   2.27
  1940.00   190.13  0.00   0.987  0.000   0.020 0.447     4.05   2.24
  1950.00   190.27  0.00   0.988  0.000   0.019 0.449     4.00   2.20
  1960.00   190.37  0.00   0.989  0.000   0.018 0.451     3.95   2.17
  1970.00   190.46  0.00   0.990  0.000   0.018 0.454     3.91   2.13
  1980.00   190.53  0.00   0.991  0.000   0.017 0.456     3.86   2.10
  1990.00   190.60  0.00   0.992  0.000   0.016 0.458     3.82   2.07
  2000.00   190.67  0.00   0.993  0.000   0.015 0.461     3.78   2.04
  2010.00   218.39  0.00   0.990
  2020.00   219.77  0.00   0.991
  2030.00   221.26  0.00   0.992
  2040.00   222.88  0.00   0.993
  2050.00   224.64  0.00   0.994
  2060.00   226.57  0.00   0.994
  2070.00   228.66  0.00   0.995
  2080.00   230.91  0.00   0.995
  2090.00   233.29  0.00   0.996
  2100.00   235.74  0.00   0.996
  2110.00   238.18  0.00   0.996
  2120.00   240.53  0.00   0.996
  2130.00   242.72  0.00   0.996
  2140.00   244.67  0.00   0.996
  2150.00   246.36  0.00   0.995
  2160.00   247.77  0.00   0.995
  2170.00   248.90  0.00   0.994
  2180.00   249.78  0.00   0.993
  2190.00   250.45  0.00   0.992
  2200.00   250.93  0.00   0.990
  2210.00   251.26  0.00   0.989
  2220.00   251.47  0.00   0.987
  2230.00   251.61  0.00   0.984
  2240.00   251.69  0.00   0.981
  2250.00   251.73  0.00   0.978
  2260.00   251.77  0.00   0.974
  2270.00   251.81  0.00   0.969
  2280.00   251.86  0.00   0.963
  2290.00   251.94  0.00   0.957
  2300.00   252.06  0.00   0.949
  2310.00   252.22  0.00   0.940
  2320.00   252.42  0.00   0.930
  2330.00   252.67  0.00   0.919
  2340.00   252.96  0.00   0.906
  2350.00   253.30  0.00   0.891
  2360.00   253.69  0.00   0.875
  2370.00   254.12  0.00   0.857
  2380.00   254.59  0.00   0.837
  2390.00   255.11  0.00   0.816
  2400.00   255.66  0.00   0.793
  2410.00   256.24  0.00   0.768
  2420.00   256.85  0.00   0.742
  2430.00   257.48  0.00   0.715
  2440.00   258.14  0.00   0.686
  2450.00   258.81  0.00   0.657
